code,CodeLabel,Ingredients
90036697,DIMETICONA | GASTROFLAT 40 MG COM CT BL AL PLAS INC X 20 | LABORATIL FARMACEUTICA LTDA,DIMETICONA
90036700,DIMETICONA | GASTROFLAT 75 MG/ML EMU OR CT FR PLAS OPC CGT X 10 ML | LABORATIL FARMACEUTICA LTDA,DIMETICONA
90036719,DIMETICONA | GASTROFLAT MAX 125 MG CAP GEL MOLE CT BL AL PLAS INC X 10 | LABORATIL FARMACEUTICA LTDA,DIMETICONA
90036727,CANFORA+MENTOL+SALICILATO DE METILA | GELFLEX POM DERM CT BG X 45 G | LABORATIL FARMACEUTICA LTDA,CANFORA+MENTOL+SALICILATO DE METILA
90036824,RETINOL+COLECALCIFEROL+OXIDO DE ZINCO | HIPODEX POM DERM CT BG PLAS X 20 G | LABORATIL FARMACEUTICA LTDA,RETINOL+COLECALCIFEROL+OXIDO DE ZINCO
90036832,IBUPROFENO | IBUPROFAN 600 MG DRG CT BL AL PLAS INC X 20 | LABORATIL FARMACEUTICA LTDA,IBUPROFENO
90036859,CETOCONAZOL | KETONAZOL 20 MG/G XAMP CT FR PLAS OPC X 100 ML | LABORATIL FARMACEUTICA LTDA,CETOCONAZOL
90036867,CETOCONAZOL | KETONAZOL 20 MG/G CREM DERM CT BG AL X 30 G | LABORATIL FARMACEUTICA LTDA,CETOCONAZOL
90036875,CLORIDRATO DE LIDOCAINA | LIDIAL 50 MG/G POM DERM CT BG PLAS OPC X 25 G | LABORATIL FARMACEUTICA LTDA,CLORIDRATO DE LIDOCAINA
90036956,COLINA+METIONINA+PIRIDOXINA+BETAINA+ADENOSINA | NECRO B6 SOL OR CT 100 FLAC X 10 ML | LABORATIL FARMACEUTICA LTDA,COLINA+METIONINA+PIRIDOXINA+BETAINA+ADENOSINA
90036964,SULFATO DE NEOMICINA | NEMICINA 3.5 MG/G POM DERM CT BG PLAS X 20 G | LABORATIL FARMACEUTICA LTDA,SULFATO DE NEOMICINA
90036980,SULFATO DE NEOMICINA+BACITRACINA | NEOCETRIN 5 MG + 250 UI/G POM DERM CT BG AL X 15 G | LABORATIL FARMACEUTICA LTDA,SULFATO DE NEOMICINA+BACITRACINA
90036999,NISTATINA | NIDAZOLIN 25.000 UI/G CREM VAG CT BG AL X 40 G + APLIC | LABORATIL FARMACEUTICA LTDA,NISTATINA
90037006,NISTATINA | NIDAZOLIN 100.000 UI-ML SUS OR CT FR VD AMB GOT X 50 ML | LABORATIL FARMACEUTICA LTDA,NISTATINA
90037049,CLORIDRATO DE NAFAZOLINA+CLORETO DE SODIO | NOVO RINO S INFANTIL FR 15 ML | LABORATIL FARMACEUTICA LTDA,CLORIDRATO DE NAFAZOLINA+CLORETO DE SODIO
90037065,PARACETAMOL | PARACETAMOL 750 MG COM CT BL AL PLAS INC X 20 | LABORATIL FARMACEUTICA LTDA,PARACETAMOL
90037081,PERMETRINA | PIODREX 10 MG/ML LOC CREM CT FR PLAS OPC X 60 ML | LABORATIL FARMACEUTICA LTDA,PERMETRINA
90037090,PERMETRINA | PIODREX 50 MG/ML LOC CREM CT FR PLAS OPC X 60 ML | LABORATIL FARMACEUTICA LTDA,PERMETRINA
90037103,PERMETRINA | PIODREX 10 MG/G SAB CT SACO CELOF X 100 G | LABORATIL FARMACEUTICA LTDA,PERMETRINA
90037120,CLORIDRATO DE METOCLOPRAMIDA | PLAMIVON 10 MG COM CT STR X 12 | LABORATIL FARMACEUTICA LTDA,CLORIDRATO DE METOCLOPRAMIDA
90037138,CLORIDRATO DE METOCLOPRAMIDA | PLAMIVON 4 MG/ML SOL OR GTS CT FR PLAS OPC GOT X 10 ML | LABORATIL FARMACEUTICA LTDA,CLORIDRATO DE METOCLOPRAMIDA
90037154,CLORIDRATO DE PROPRANOLOL | PROPACOR 80 MG COM CT BL AL PLAS INC X 20 | LABORATIL FARMACEUTICA LTDA,CLORIDRATO DE PROPRANOLOL
90037243,CALAMINA+DIFENIDRAMINA+CANFORA | SOLARDRIL 80 MG + 10 MG + 1 MG LOC CT FR PLAS OPC X 120 ML | LABORATIL FARMACEUTICA LTDA,CALAMINA+DIFENIDRAMINA+CANFORA
90037251,CALAMINA+DIFENIDRAMINA+CANFORA | SOLARDRIL 80 MG + 10 MG + 1 MG CREM DERM CT BG AL PLAS INC X 28 G | LABORATIL FARMACEUTICA LTDA,CALAMINA+DIFENIDRAMINA+CANFORA
90037260,"SULFATO DE SALBUTAMOL | SULFATO DE SALBUTAMOL 0,4 MG/ML XPE CT FR VD AMB X 100 ML | LABORATIL FARMACEUTICA LTDA",SULFATO DE SALBUTAMOL
90037316,"TERCONAZOL | TECOMAX 8,0 MG/G CREM VAG CT BG AL X 30 G + 5 APLIC | LABORATIL FARMACEUTICA LTDA",TERCONAZOL
90037324,CLORIDRATO DE TETRACICLINA | TETRACINA 500 MG CAP GEL DURA CT STR X 100 | LABORATIL FARMACEUTICA LTDA,CLORIDRATO DE TETRACICLINA
90037359,CLORIDRATO DE DIFENIDRAMINA+CLORETO DE AMONIO | TOSSILERG FR 100 ML | LABORATIL FARMACEUTICA LTDA,CLORIDRATO DE DIFENIDRAMINA+CLORETO DE AMONIO
90037367,"METRONIDAZOL+NISTATINA | TRICOLPLEX (0,125 G+25.000 UI+0,00125 G)/G GEL CT BG PLAS X 40 G | LABORATIL FARMACEUTICA LTDA",METRONIDAZOL+NISTATINA
90037413,CLORANFENICOL | VISALMIN 5 MG/ML SOL OFT CT FR PLAS GOT X 10ML | LABORATIL FARMACEUTICA LTDA,CLORANFENICOL
90037421,"SULFATO DE ZINCO+ACIDO BORICO+NAFAZOLINA+BORATO DE SODIO | VISIPLEX 0,15 MG/ML + 0,3 MG/ML SOL OFT CT FR GOT PLAS OPC X 15 ML | LABORATIL FARMACEUTICA LTDA",SULFATO DE ZINCO+ACIDO BORICO+NAFAZOLINA+BORATO DE SODIO
90037430,TIAMINA+PIRIDOXINA+CIANOCOBALAMINA | VITATONUS 5000 MCG DRG CT BL AL PLAS INC X 20 | LABORATIL FARMACEUTICA LTDA,TIAMINA+PIRIDOXINA+CIANOCOBALAMINA
90037448,TIAMINA+PIRIDOXINA+CIANOCOBALAMINA | VITATONUS 5000 MCG SOL INJ CX 3 AMP VD INC X 2 ML | LABORATIL FARMACEUTICA LTDA,TIAMINA+PIRIDOXINA+CIANOCOBALAMINA
90037456,DEXAMETASONA+TIAMINA+PIRIDOXINA+CIANOCOBALAMINA | VITATONUS CX 2 AMP (2 M/1ML) DEXA | LABORATIL FARMACEUTICA LTDA,DEXAMETASONA+TIAMINA+PIRIDOXINA+CIANOCOBALAMINA
90037464,DEXAMETASONA+TIAMINA+PIRIDOXINA+CIANOCOBALAMINA | VITATONUS DRG CX CT 1 BL X 20 | LABORATIL FARMACEUTICA LTDA,DEXAMETASONA+TIAMINA+PIRIDOXINA+CIANOCOBALAMINA
90037480,DICLOFENACO DIETILAMONIO | VOLTAFLAN 10 MG/G GEL CT BG AL X 60 G | LABORATIL FARMACEUTICA LTDA,DICLOFENACO DIETILAMONIO
90037499,DICLOFENACO SODICO | VOLTAFLAN 50 MG COM REV CT BL AL PLAS INC X 20 | LABORATIL FARMACEUTICA LTDA,DICLOFENACO SODICO
90037529,DICLOFENACO DIETILAMONIO | VOLTAFLAN 10 MG/G GEL CT BG AL X 30 G | LABORATIL FARMACEUTICA LTDA,DICLOFENACO DIETILAMONIO
90037561,DICLOFENACO POTASSICO | VOLTRIX 10 MG/G GEL TOP CT BG X 30 G | LABORATIL FARMACEUTICA LTDA,DICLOFENACO POTASSICO
90037588,ACETATO DE SODIO | ACETATO DE SODIO 2 MEQ/ML SOL INJ IV CX 50 AMP VD INC X 10 ML | CASULA & VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA ME,ACETATO DE SODIO
90037596,FOSFATO DE POTASSIO | FOSFATO DE POTASSIO 2 MEQ/ML SOL INJ IV CX 50 AMP VD INC X 10 ML | CASULA & VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA ME,FOSFATO DE POTASSIO
90037600,"SULFATO DE MANGANES+CLORETO CROMICO+SULFATO CUPRICO+SULFATO DE ZINCO | OLIG-TRAT 22,00 MG + 6,30 MG + 2,46 MG + 102,50 MCG SOL INJ IV CX 50 AMP VD INC X 2 ML | AD. 22,00 MG. | 6,30 MG. | 2,46 MG. | 102,50 MCG SOL. INJ. IV CX. 50 AMPS. VD. INC. X 2 ML | CASULA & VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA ME",SULFATO DE MANGANES+CLORETO CROMICO+SULFATO CUPRICO+SULFATO DE ZINCO
90037618,"SULFATO DE MANGANES+CLORETO CROMICO+SULFATO CUPRICO+SULFATO DE ZINCO | OLIG-TRAT 8,80 MG + 1,60 MG + 123,04 MCG + 20,50 MCG SOL INJ IV CX 50 AMP VD INC X 4 ML | PED. 8,80 MG.  / 1,60 MG.  / 123,04 MCG.  / 20,50 MCG SOL. INJ. IV CX. 50 AMPS. VD. INC. X 4 ML | CASULA & VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA ME",SULFATO DE MANGANES+CLORETO CROMICO+SULFATO CUPRICO+SULFATO DE ZINCO
90037626,SULFATO DE MAGNESIO | SULFATO DE MAGNESIO HEPTAIDRATADO 100 MG/ML SOL INJ IV CX 50 AMP VD INC X 10 ML | CASULA & VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA ME,SULFATO DE MAGNESIO
90037669,ACIDO FOLICO | ACFOL | 5 mg. cx. 40 cprs. | CAZI,ACIDO FOLICO
90037677,ACIDO FOLICO | ACFOL | 5 mg. gts. fr. 10 ml | CAZI,ACIDO FOLICO
90037685,"SALBUTAMOL, SULFATO DE | AEROTRAT | 2 mg/5 ml xpe. fr. 100 ml | CAZI","SALBUTAMOL, SULFATO DE"
90037707,"NISTATINA, ACETONIDA DE | ALBISTIN | 100.000 UI/ml susp. oral fr. 40 ml | CAZI","NISTATINA, ACETONIDA DE"
90037715,"NISTATINA, ACETONIDA DE | ALBISTIN | 25.000 UI/g creme vag. bisn. 60 g | CAZI","NISTATINA, ACETONIDA DE"
90037723,"NISTATINA, ACETONIDA DE | ALBISTIN | 500.000 UI cx. 16 drags. | CAZI","NISTATINA, ACETONIDA DE"
90037740,NISTATINA+OXIDO DE ZINCO | ALIVBABY 100000U/G + 200MG/G BG 20 G | POM. BISN. 20 G | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,NISTATINA+OXIDO DE ZINCO
90037758,NISTATINA+OXIDO DE ZINCO | ALIVBABY 100000U/G + 200MG/G BG 60 G | POM. BISN. 60 G | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,NISTATINA+OXIDO DE ZINCO
90037855,DIMETICONA | ANFLAT | 40 mg. cx. 20 cprs. | CAZI,DIMETICONA
90037863,DIMETICONA | ANFLAT | 75 mg. gts. fr. 10 ml | CAZI,DIMETICONA
90037880,AMINOFILINA | ASMAFIN | 240 mg. gts. fr. 10 ml | CAZI,AMINOFILINA
90037898,"CETOTIFENO, FUMARATO DE | ASMANON | 0,2 mg. xpe. fr. 150 ml | CAZI","CETOTIFENO, FUMARATO DE"
90037901,FUMARATO DE CETOTIFENO | ASMANON 1 MG COM CT ENV KRAFT POLIET X 20 | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,FUMARATO DE CETOTIFENO
90037928,ATENOLOL | ATECARD 50 MG COMP CT ENV AL POLIET X 30 | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,ATENOLOL
90037936,SULFATO DE NEOMICINA+BACITRACINA+ZINCO | BACIGEN 5MG+250UI POM BISN COM 20 G | 5 MG. | 250 UI POM. BISN. 20 G | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,SULFATO DE NEOMICINA+BACITRACINA+ZINCO
90037952,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA SODICA | BINOSPAN 250 MG + 10 MG DRG CT FR VD AMB X 20 | CX. 20 DRAGS. | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA SODICA
90038029,NITROFURAZONA | CAZIDERM | 2 mg. pom. bisn. 20 g | CAZI,NITROFURAZONA
90038037,NITROFURAZONA | CAZIDERM | 2 mg. fr. 100 ml | CAZI,NITROFURAZONA
90038045,NITROFURAZONA | CAZIDERM | 2 mg. fr. 30 ml | CAZI,NITROFURAZONA
90038142,ACICLOVIR | CLOVIR 200 MG COM CT BL AL PLAS INC X 25 | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,ACICLOVIR
90038150,"ACICLOVIR | CLOVIR | 0,050 g/g creme bisn. 10 g | CAZI",ACICLOVIR
90038177,FENITOINA SODICA | DANTALIN | 100 mg. cx. 25 cprs. | CAZI,FENITOINA SODICA
90038185,MUPIROCINA | DERMOBAN | 2% creme bisn. 15 g | CAZI,MUPIROCINA
90038215,"LOPERAMIDA, CLORIDRATO DE | DIAFURAN | 2 mg. cx. 12 cprs. | CAZI","LOPERAMIDA, CLORIDRATO DE"
90038240,HIDROCLOROTIAZIDA | DIUREZIN | 25 mg. cx. 20 cprs. | CAZI,HIDROCLOROTIAZIDA
90038258,HIDROCLOROTIAZIDA | DIUREZIN | 50 mg. cx. 20 cprs. | CAZI,HIDROCLOROTIAZIDA
90038304,DICLOFENACO DIETILAMONIO | DORFLAN GEL | Gel bisn. 60 g | CAZI,DICLOFENACO DIETILAMONIO
90038320,DICLOFENACO SODICO | DORGEN 50 MG COM CT BL AL PLAST INC X 20 | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,DICLOFENACO SODICO
90038371,DIIDROERGOTAMINA+CAFEINA+DIPIRONA SODICA | ENXAK 1+350+100MG COMP CT BL PLAS INC X 12 | CX. 12 CPRS. | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,DIIDROERGOTAMINA+CAFEINA+DIPIRONA SODICA
90038398,FENITOINA SODICA | FENITOINA - GENERICO | 100 mg. cx. 100 cprs. | CAZI,FENITOINA SODICA
90038401,FENITOINA SODICA | FENITOINA - GENERICO | 100 mg. cx. 25 cprs. | CAZI,FENITOINA SODICA
90038452,DICLORIDRATO DE FLUNARIZINA | FLUZIX 10 MG COM CT ENV KRAFT POLIET X 30 | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,DICLORIDRATO DE FLUNARIZINA
90038495,"HOMATROPINA, METILBROMETO DE | HOMATROPIN | Sol. gts. fr. 15 ml | CAZI","HOMATROPINA, METILBROMETO DE"
90038509,"POTASSIO, IODETO DE | IODETON | 20 mg/ml xpe. fr. 100 ml | CAZI","POTASSIO, IODETO DE"
90038533,VITAMINA C (ACIDO ASCORBICO) | LIMA-C | 500 mg. cx. 30 cprs. rev. | CAZI,VITAMINA C (ACIDO ASCORBICO)
90038622,CLOTRIMAZOL | MICLONAZOL | 10 mg. creme bisn. 20 g | CAZI,CLOTRIMAZOL
90038630,TIABENDAZOL+SULFATO DE NEOMICINA | MICOPLEX 50MG+6MG - POM - BISN - 45 G | 50 MG. | 6 MG. POM. BISN. 45 G | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,TIABENDAZOL+SULFATO DE NEOMICINA
90038649,IODO+ACIDO BENZOICO+ACIDO SALICILICO | MICOTIAZOL SOL TOP CT C FR DE 50 ML | SOL. TOP. FR. 50 ML | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,IODO+ACIDO BENZOICO+ACIDO SALICILICO
90038657,ACIDO NALIDIXICO | NALURIL | 500 mg. cx. 56 cprs. | CAZI,ACIDO NALIDIXICO
90038673,NIMESULIDA | NISUFLEX 100 MG COM CT BL AL PLAS INC X 12 | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,NIMESULIDA
90038720,IBUPROFENO | PARARTRIN | 300 mg. cx. 30 cprs. | CAZI,IBUPROFENO
90038738,IBUPROFENO | PARARTRIN | 600 mg. cx. 30 cprs. | CAZI,IBUPROFENO
90038770,"PROPRANOLOL, CLORIDRATO DE | PRANOLOL | 10 mg. cx. 50 cprs. | CAZI","PROPRANOLOL, CLORIDRATO DE"
90038789,"PROPRANOLOL, CLORIDRATO DE | PRANOLOL | 40 mg. cx. 50 cprs. | CAZI","PROPRANOLOL, CLORIDRATO DE"
90038797,"PROPRANOLOL, CLORIDRATO DE | PRANOLOL | 80 mg. cx. 20 cprs. | CAZI","PROPRANOLOL, CLORIDRATO DE"
90038835,"BENZILA, BENZOATO DE | PRURIDOL | 25% sol. top. fr. 100 ml | CAZI","BENZILA, BENZOATO DE"
90038860,"SAIS MINERAIS PARA HIDRATAÇAO | REIDRAMAX | Po p/sol. oral cx. 2 envs. x 27,9 g | CAZI",SAIS MINERAIS PARA HIDRATAÇAO
90038878,DIAZEPAM | RELAPAX | 10 mg. cx. 500 cprs. | CAZI,DIAZEPAM
90038886,DIAZEPAM | RELAPAX | 10 mg. cx. 20 cprs. | CAZI,DIAZEPAM
90038894,DIAZEPAM | RELAPAX | 5 mg. cx. 500 cprs. | CAZI,DIAZEPAM
90038908,DIAZEPAM | RELAPAX | 5 mg. cx. 20 cprs. | CAZI,DIAZEPAM
90038940,"BENZALCONIO, CLORETO DE | RINOBEN | Sol. fis. fr. 30 ml | CAZI","BENZALCONIO, CLORETO DE"
90038967,MENTOL+SALICILATO DE METILA | RUBIDEX 100 MG/G + 150 MG/G BG PLAS OPC X 30 G | 100 MG. | 150 MG. CREME BISN. 30 G | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,MENTOL+SALICILATO DE METILA
90038975,SULFASSALAZINA | SALAZOPRIN 500 MG COM CX FR VD AMB X 20 | 500 MG. CX. 20 CPRS. | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,SULFASSALAZINA
90038983,DIPIRONA SODICA+MUCATO DE ISOMETEPTENO+CAFEINA | SEDOL 300 + 30 +30 DRG CT 50 BL AL PLAS INC X 4 | 30 MG. | 300 MG. | 30 MG. CX. 200 CPRS. | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,DIPIRONA SODICA+MUCATO DE ISOMETEPTENO+CAFEINA
90038991,DIPIRONA SODICA+MUCATO DE ISOMETEPTENO+CAFEINA | SEDOL DRG CT BL AL X 20 | CX. 20 DRAGS. | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,DIPIRONA SODICA+MUCATO DE ISOMETEPTENO+CAFEINA
90039009,DIPIRONA SODICA+MUCATO DE ISOMETEPTENO+CAFEINA | SEDOL SOL ORAL 2% FR CT FR OPC GOT X 15 | SOL. ORAL GTS. FR. 15 ML | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,DIPIRONA SODICA+MUCATO DE ISOMETEPTENO+CAFEINA
90039025,HIDROXIDO DE ALUMINIO+CARBONATO DE MAGNESIO | STONGEL 400 MG + 400 MG COMP MAST CT ENV KRAFT X 20 | CX. 20 CPRS. | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,HIDROXIDO DE ALUMINIO+CARBONATO DE MAGNESIO
90039033,HIDROXIDO DE ALUMINIO+CARBONATO DE MAGNESIO | STONGEL VS 200MG + 200MG PAS CX X 50 | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,HIDROXIDO DE ALUMINIO+CARBONATO DE MAGNESIO
90039041,CARBAMAZEPINA | TEGREZIN | 200 mg. cx. 20 cprs. | CAZI,CARBAMAZEPINA
90039076,TIABENDAZOL | THIANAX | 50 mg. pom. bisn. 45 g | CAZI,TIABENDAZOL
90039084,TIOCONAZOL | TIONAZEN | 10 mg/g creme derm. bisn. 30 g | CAZI,TIOCONAZOL
90039092,TIOCONAZOL | TIONAZEN | 10 mg/ml locao emuls. fr. x 30 g | CAZI,TIOCONAZOL
90039106,TIOCONAZOL | TIONAZEN | 280 mg/ml sol. fr. 12 ml | CAZI,TIOCONAZOL
90039130,METRONIDAZOL+NISTATINA+CLORETO DE BENZALCONIO+LISOZIMA+UREIA | TRICOMAX 100 MG/G + 20000 UI/G CREM VAG CT BG AL X 50 G + 10 APLIC DESCART | CREME VAG. BISN. 50 G | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,METRONIDAZOL+NISTATINA+CLORETO DE BENZALCONIO+LISOZIMA+UREIA
90039157,"MICONAZOL, NITRATO DE | VOLNAC | Creme derm. bisn. 28 g | CAZI","MICONAZOL, NITRATO DE"
90039165,"MICONAZOL, NITRATO DE | VOLNAC | Locao fr. vd. 30 ml | CAZI","MICONAZOL, NITRATO DE"
90039190,ACETAZOLAMIDA | ZOLAMOX 250 MG COM CT FR VD AMB X 60 | CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,ACETAZOLAMIDA
90039254,"DOCETAXEL | DOSATAXEL (Restrito Hosp.) | 20 mg. sol. inj. ct. FA amp. vd. inc. x 0,5 ml + dil. x 1,5 ml | CHEMICALTECH",DOCETAXEL
90039262,DOCETAXEL | DOSATAXEL (Restrito Hosp.) | 80 mg. sol. inj. ct. FA amp. vd. inc. x 2 ml + dil. x 6 ml | CHEMICALTECH,DOCETAXEL
90039297,"IDARRUBICINA, CLORIDRATO DE | IDA (Restrito Hosp.) | 10 mg. po liof. inj. FA vd. + amp. vd. dil. x 10 ml | CHEMICALTECH","IDARRUBICINA, CLORIDRATO DE"
90039300,"IDARRUBICINA, CLORIDRATO DE | IDA (Restrito Hosp.) | 5 mg. po liof. inj. FA vd. + amp. vd. dil. x 5 ml | CHEMICALTECH","IDARRUBICINA, CLORIDRATO DE"
90039319,"VINORELBINA, HEMITARTARATO DE | VILNE (Restrito Hosp.) | 10 mg/ml sol. inj. ct. FA vd. inc. x 1 ml | CHEMICALTECH","VINORELBINA, HEMITARTARATO DE"
90039327,"VINORELBINA, HEMITARTARATO DE | VILNE (Restrito Hosp.) | 10 mg/ml sol. inj. ct. FA vd. inc. x 5 ml | CHEMICALTECH","VINORELBINA, HEMITARTARATO DE"
90039378,BENZOCAINA+BICARBONATO DE SODIO+BORATO DE SODIO+CLORATO DE POTASSIO | ALBICON PO TOP CT TB PLAS X 20 G | PO TB. 20 G. | CHIESI FARMACEUTICA LTDA ,BENZOCAINA+BICARBONATO DE SODIO+BORATO DE SODIO+CLORATO DE POTASSIO
90039386,"BECLOMETASONA, DIPROPIONATO DE | ALERFIN | 100 mcg 120 doses | CHIESI","BECLOMETASONA, DIPROPIONATO DE"
90039491,"BAMIFILINA, CLORIDRATO DE | BAMIFIX | Cx. 20 drags. 300 mg. | CHIESI","BAMIFILINA, CLORIDRATO DE"
90039505,"BAMIFILINA, CLORIDRATO DE | BAMIFIX | Cx. 20 drags. 600 mg. | CHIESI","BAMIFILINA, CLORIDRATO DE"
90039530,TOBRAMICINA | BRAMITOB | Cx. c/56 flaconetes | CHIESI,TOBRAMICINA
90039599,PIROXICAM (BETA-CICLODEXTRINA) | CICLADOL | Cx. 5 cprs. | CHIESI,PIROXICAM (BETA-CICLODEXTRINA)
90039602,PIROXICAM (BETA-CICLODEXTRINA) | CICLADOL | Cx. 10 cprs. | CHIESI,PIROXICAM (BETA-CICLODEXTRINA)
90039645,"DIPROPIONATO DE BECLOMETASONA | CLENIL 0,4 MG/ML SUS NAS CT FR VD AMB X 20ML + VALV DOSAD+ PULSADOR | 20 ML. | CHIESI FARMACEUTICA LTDA ",DIPROPIONATO DE BECLOMETASONA
90039670,"BECLOMETASONA, DIPROPIONATO DE | CLENIL PULVINAL | 200 mcg 100 doses | CHIESI","BECLOMETASONA, DIPROPIONATO DE"
90039700,"BECLOMETASONA, DIPROPIONATO DE | CLENIL PULVINAL | 400 mcg 100 doses | CHIESI","BECLOMETASONA, DIPROPIONATO DE"
90039718,DIPROPIONATO DE BECLOMETASONA+SALBUTAMOL | CLENIL COMPOSITUM A 400 MG + 800 MCG/ML SUS NEBUL CT 10 FLAC PLAS TRANS X 2 ML | CX. 10 FLAC. X 2 ML | CHIESI FARMACEUTICA LTDA ,DIPROPIONATO DE BECLOMETASONA+SALBUTAMOL
90039750,DIPROPIONATO DE BECLOMETASONA | CLENIL COMPOSITUM HFA 50 + 100 MCG / DOSE AER BUCAL CT TB AL + DISP ORAL + ESPAC JET X 200 DOSES | CHIESI FARMACEUTICA LTDA ,DIPROPIONATO DE BECLOMETASONA
90039769,"BECLOMETASONA, DIPROPIONATO DE | CLENIL COMPOSITUM HFA | Spray 200 doses | CHIESI","BECLOMETASONA, DIPROPIONATO DE"
90039793,DIPROPIONATO DE BECLOMETASONA | CLENIL HFA 100 MCG/DOSE SOL AER CT TB AL + DISPOSITIVO ORAL X 200 DOSES | CHIESI FARMACEUTICA LTDA ,DIPROPIONATO DE BECLOMETASONA
90039823,"BECLOMETASONA, DIPROPIONATO DE | CLENIL HFA | 200 mcg spray 200 doses | CHIESI","BECLOMETASONA, DIPROPIONATO DE"
90039858,"BECLOMETASONA, DIPROPIONATO DE | CLENIL HFA | 250 mcg spray 200 doses | CHIESI","BECLOMETASONA, DIPROPIONATO DE"
90039866,"BECLOMETASONA, DIPROPIONATO DE | CLENIL HFA | 250 mcg jet 200 doses | CHIESI","BECLOMETASONA, DIPROPIONATO DE"
90039882,"BECLOMETASONA, DIPROPIONATO DE | CLENIL HFA | 50 mcg spray 200 doses | CHIESI","BECLOMETASONA, DIPROPIONATO DE"
90039904,"FRACAO FOSFOLIPIDICA DE PULMAO PORCINO | CUROSURF 80 MG/ML SUS INJ CT FA VD INC X 1,5 ML | CX. 1 FA 1,5 ML | CHIESI FARMACEUTICA LTDA ",FRACAO FOSFOLIPIDICA DE PULMAO PORCINO
90039912,"FRACAO FOSFOLIPIDICA DE PULMAO PORCINO | CUROSURF 80 MG/ML SUS INJ CT FA VD INC X 3,0 ML | CX. 1 FA 3,0 ML | CHIESI FARMACEUTICA LTDA ",FRACAO FOSFOLIPIDICA DE PULMAO PORCINO
90039947,DEFERIPRONA | FERRIPROX | 500 mg cx. 100 cprs. | CHIESI,DEFERIPRONA
90039955,DIPROPIONATO DE BECLOMETASONA+FUMARATO DE FORMOTEROL | FOSTAIR 100 + 6 MCG/DOSE ERA BUC CT TB AL + DISPOSITIVO ORAL X 120 DOSES | 100 | 6 MCG/DOSE - SPRAY 120 DOSES | CHIESI FARMACEUTICA LTDA ,DIPROPIONATO DE BECLOMETASONA+FUMARATO DE FORMOTEROL
90039971,"MANIDIPINO, DICLORIDRATO DE | HIPERTIL | Cx. 28 cprs. | CHIESI","MANIDIPINO, DICLORIDRATO DE"
90040040,"SELEGILINA, CLORIDRATO DE | JUMEXIL | 5 mg 20 cprs. | CHIESI","SELEGILINA, CLORIDRATO DE"
90040066,"MANIDIPINO, DICLORIDRATO DE | MANIVASC | 10 mg. cx. 14 cprs. | CHIESI","MANIDIPINO, DICLORIDRATO DE"
90040074,"MANIDIPINO, DICLORIDRATO DE | MANIVASC | 10 mg. cx. 28 cprs. | CHIESI","MANIDIPINO, DICLORIDRATO DE"
90040082,"MANIDIPINO, DICLORIDRATO DE | MANIVASC | 20 mg. cx. 14 cprs. | CHIESI","MANIDIPINO, DICLORIDRATO DE"
90040090,"MANIDIPINO, DICLORIDRATO DE | MANIVASC | 20 mg. cx. 28 cprs. | CHIESI","MANIDIPINO, DICLORIDRATO DE"
