code,CodeLabel,Ingredients
C04AD01,pentifylline ,pentifylline 
C04AD02,xantinol nicotinate | 0.9g | Oral,xantinol nicotinate
C04AD03,pentoxifylline | 1g | Oral,pentoxifylline
C04AD04,etofylline nicotinate | 0.3g | Oral,etofylline nicotinate
C04AE,Ergot alkaloids ,Ergot alkaloids 
C04AE01,ergoloid mesylates | 3mg | Oral,ergoloid mesylates
C04AE02,nicergoline ,nicergoline 
C04AE04,dihydroergocristine ,dihydroergocristine 
C04AE51,"ergoloid mesylates, combinations ","ergoloid mesylates, combinations "
C04AE54,"dihydroergocristine, combinations ","dihydroergocristine, combinations "
C04AF,Enzymes ,Enzymes 
C04AF01,kallidinogenase | 30U | Oral,kallidinogenase
C04AX,Other peripheral vasodilators ,Other peripheral vasodilators 
C04AX01,cyclandelate | 0.6g | Oral,cyclandelate
C04AX02,phenoxybenzamine | 30mg | Oral,phenoxybenzamine
C04AX07,vincamine ,vincamine 
C04AX10,moxisylyte ,moxisylyte 
C04AX11,bencyclane ,bencyclane 
C04AX17,vinburnine ,vinburnine 
C04AX19,suloctidil ,suloctidil 
C04AX20,buflomedil | 0.6g | Oral,buflomedil
C04AX21,naftidrofuryl | 0.6g | Oral,naftidrofuryl
C04AX23,butalamine ,butalamine 
C04AX24,visnadine | 0.6g | Oral,visnadine
C04AX26,cetiedil ,cetiedil 
C04AX27,cinepazide ,cinepazide 
C04AX28,ifenprodil ,ifenprodil 
C04AX30,azapetine | 0.15g | Oral,azapetine
C04AX32,fasudil ,fasudil 
C05,VASOPROTECTIVES ,VASOPROTECTIVES 
C05A,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE ,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE 
C05AA,Corticosteroids ,Corticosteroids 
C05AA01,hydrocortisone ,hydrocortisone 
C05AA04,prednisolone ,prednisolone 
C05AA05,betamethasone ,betamethasone 
C05AA06,fluorometholone ,fluorometholone 
C05AA08,fluocortolone ,fluocortolone 
C05AA09,dexamethasone ,dexamethasone 
C05AA10,fluocinolone acetonide ,fluocinolone acetonide 
C05AA11,fluocinonide ,fluocinonide 
C05AA12,triamcinolone ,triamcinolone 
C05AB,Antibiotics ,Antibiotics 
C05AD,Local anesthetics ,Local anesthetics 
C05AD01,lidocaine ,lidocaine 
C05AD02,tetracaine ,tetracaine 
C05AD03,benzocaine ,benzocaine 
C05AD04,cinchocaine ,cinchocaine 
C05AD05,procaine ,procaine 
C05AD06,oxetacaine ,oxetacaine 
C05AD07,pramocaine ,pramocaine 
C05AE,Muscle relaxants ,Muscle relaxants 
C05AE01,glyceryl trinitrate ,glyceryl trinitrate 
C05AE02,isosorbide dinitrate ,isosorbide dinitrate 
C05AE03,diltiazem ,diltiazem 
C05AX,Other agents for treatment of hemorrhoids and anal fissures for topical use ,Other agents for treatment of hemorrhoids and anal fissures for topical use 
C05AX01,aluminium preparations ,aluminium preparations 
C05AX02,"bismuth preparations, combinations ","bismuth preparations, combinations "
C05AX03,"other preparations, combinations ","other preparations, combinations "
C05AX04,zinc preparations ,zinc preparations 
C05AX05,tribenoside ,tribenoside 
C05B,ANTIVARICOSE THERAPY ,ANTIVARICOSE THERAPY 
C05BA,Heparins or heparinoids for topical use ,Heparins or heparinoids for topical use 
C05BA01,organo-heparinoid ,organo-heparinoid 
C05BA02,sodium apolate ,sodium apolate 
C05BA03,heparin ,heparin 
C05BA04,pentosan polysulfate sodium ,pentosan polysulfate sodium 
C05BA51,"heparinoid, combinations ","heparinoid, combinations "
C05BA53,"heparin, combinations ","heparin, combinations "
C05BB,Sclerosing agents for local injection ,Sclerosing agents for local injection 
C05BB01,monoethanolamine oleate ,monoethanolamine oleate 
C05BB02,polidocanol ,polidocanol 
C05BB03,invert sugar ,invert sugar 
C05BB04,sodium tetradecyl sulfate ,sodium tetradecyl sulfate 
C05BB05,phenol ,phenol 
C05BB56,"glucose, combinations ","glucose, combinations "
C05BX,Other sclerosing agents ,Other sclerosing agents 
C05BX01,calcium dobesilate ,calcium dobesilate 
C05BX51,"calcium dobesilate, combinations ","calcium dobesilate, combinations "
C05C,CAPILLARY STABILIZING AGENTS ,CAPILLARY STABILIZING AGENTS 
C05CA,Bioflavonoids ,Bioflavonoids 
C05CA01,rutoside ,rutoside 
C05CA02,monoxerutin ,monoxerutin 
C05CA03,diosmin ,diosmin 
C05CA04,troxerutin ,troxerutin 
C05CA05,hidrosmin ,hidrosmin 
C05CA51,"rutoside, combinations ","rutoside, combinations "
C05CA53,"diosmin, combinations ","diosmin, combinations "
C05CA54,"troxerutin, combinations ","troxerutin, combinations "
C05CX,Other capillary stabilizing agents ,Other capillary stabilizing agents 
C05CX01,tribenoside ,tribenoside 
C05CX02,naftazone ,naftazone 
C05CX03,Hippocastani semen ,Hippocastani semen 
C07,BETA BLOCKING AGENTS ,BETA BLOCKING AGENTS 
C07A,BETA BLOCKING AGENTS ,BETA BLOCKING AGENTS 
C07AA,"Beta blocking agents, non-selective ","Beta blocking agents, non-selective "
C07AA01,alprenolol | 0.4g | Oral,alprenolol
C07AA02,oxprenolol | 0.16g | Oral,oxprenolol
C07AA03,pindolol | 15mg | Oral,pindolol
C07AA05,propranolol | 0.16g | Oral,propranolol
C07AA06,timolol | 20mg | Oral,timolol
C07AA07,sotalol | 0.16g | Oral,sotalol
C07AA12,nadolol | 0.16g | Oral,nadolol
C07AA14,mepindolol | 5mg | Oral,mepindolol
C07AA15,carteolol | 10mg | Oral,carteolol
C07AA16,tertatolol | 5mg | Oral,tertatolol
C07AA17,bopindolol ,bopindolol 
C07AA19,bupranolol ,bupranolol 
C07AA23,penbutolol | 40mg | Oral,penbutolol
C07AA27,cloranolol ,cloranolol 
C07AB,"Beta blocking agents, selective ","Beta blocking agents, selective "
C07AB01,practolol | 0.3g | Oral,practolol
C07AB02,metoprolol | 0.15g | Oral,metoprolol
C07AB03,atenolol | 75mg | Oral,atenolol
C07AB04,acebutolol | 0.4g | Oral,acebutolol
C07AB05,betaxolol | 20mg | Oral,betaxolol
C07AB06,bevantolol | 0.3g | Oral,bevantolol
C07AB07,bisoprolol | 10mg | Oral,bisoprolol
C07AB08,celiprolol | 0.2g | Oral,celiprolol
C07AB09,esmolol | 2.5g | Powder,esmolol
C07AB10,epanolol | 0.2g | Oral,epanolol
C07AB11,s-atenolol | 50mg | Oral,s-atenolol
C07AB12,nebivolol | 5mg | Oral,nebivolol
C07AB13,talinolol | 0.1g | Oral,talinolol
C07AB14,landiolol ,landiolol 
C07AG,Alpha and beta blocking agents ,Alpha and beta blocking agents 
C07AG01,labetalol | 0.6g | Oral,labetalol
C07AG02,carvedilol | 37.5mg | Oral,carvedilol
C07B,BETA BLOCKING AGENTS AND THIAZIDES ,BETA BLOCKING AGENTS AND THIAZIDES 
C07BA,"Beta blocking agents, non-selective, and thiazides ","Beta blocking agents, non-selective, and thiazides "
C07BA02,oxprenolol and thiazides ,oxprenolol and thiazides 
C07BA05,propranolol and thiazides ,propranolol and thiazides 
C07BA06,timolol and thiazides ,timolol and thiazides 
C07BA07,sotalol and thiazides ,sotalol and thiazides 
C07BA12,nadolol and thiazides ,nadolol and thiazides 
C07BA68,"metipranolol and thiazides, combinations ","metipranolol and thiazides, combinations "
C07BB,"Beta blocking agents, selective, and thiazides ","Beta blocking agents, selective, and thiazides "
C07BB02,metoprolol and thiazides ,metoprolol and thiazides 
C07BB03,atenolol and thiazides ,atenolol and thiazides 
C07BB04,acebutolol and thiazides ,acebutolol and thiazides 
C07BB06,bevantolol and thiazides ,bevantolol and thiazides 
C07BB07,bisoprolol and thiazides ,bisoprolol and thiazides 
C07BB12,nebivolol and thiazides ,nebivolol and thiazides 
C07BB52,"metoprolol and thiazides, combinations ","metoprolol and thiazides, combinations "
C07BG,Alpha and beta blocking agents and thiazides ,Alpha and beta blocking agents and thiazides 
C07BG01,labetalol and thiazides ,labetalol and thiazides 
C07C,BETA BLOCKING AGENTS AND OTHER DIURETICS ,BETA BLOCKING AGENTS AND OTHER DIURETICS 
C07CA,"Beta blocking agents, non-selective, and other diuretics ","Beta blocking agents, non-selective, and other diuretics "
C07CA02,oxprenolol and other diuretics ,oxprenolol and other diuretics 
C07CA03,pindolol and other diuretics ,pindolol and other diuretics 
C07CA17,bopindolol and other diuretics ,bopindolol and other diuretics 
C07CA23,penbutolol and other diuretics ,penbutolol and other diuretics 
C07CB,"Beta blocking agents, selective, and other diuretics ","Beta blocking agents, selective, and other diuretics "
C07CB02,metoprolol and other diuretics ,metoprolol and other diuretics 
C07CB03,atenolol and other diuretics ,atenolol and other diuretics 
C07CB53,"atenolol and other diuretics, combinations ","atenolol and other diuretics, combinations "
C07CG,Alpha and beta blocking agents and other diuretics ,Alpha and beta blocking agents and other diuretics 
C07CG01,labetalol and other diuretics ,labetalol and other diuretics 
C07D,"BETA BLOCKING AGENTS, THIAZIDES AND OTHER DIURETICS ","BETA BLOCKING AGENTS, THIAZIDES AND OTHER DIURETICS "
C07DA,"Beta blocking agents, non-selective, thiazides and other diuretics ","Beta blocking agents, non-selective, thiazides and other diuretics "
C07DA06,"timolol, thiazides and other diuretics ","timolol, thiazides and other diuretics "
C07DB,"Beta blocking agents, selective, thiazides and other diuretics ","Beta blocking agents, selective, thiazides and other diuretics "
C07DB01,"atenolol, thiazides and other diuretics ","atenolol, thiazides and other diuretics "
C07E,BETA BLOCKING AGENTS AND VASODILATORS ,BETA BLOCKING AGENTS AND VASODILATORS 
C07EA,"Beta blocking agents, non-selective, and vasodilators ","Beta blocking agents, non-selective, and vasodilators "
C07EB,"Beta blocking agents, selective, and vasodilators ","Beta blocking agents, selective, and vasodilators "
C07F,"BETA BLOCKING AGENTS, OTHER COMBINATIONS ","BETA BLOCKING AGENTS, OTHER COMBINATIONS "
C07FB,Beta blocking agents and calcium channel blockers ,Beta blocking agents and calcium channel blockers 
C07FB02,metoprolol and felodipine ,metoprolol and felodipine 
C07FB03,atenolol and nifedipine ,atenolol and nifedipine 
C07FB07,bisoprolol and amlodipine ,bisoprolol and amlodipine 
C07FB12,nebivolol and amlodipine ,nebivolol and amlodipine 
C07FB13,metoprolol and amlodipine ,metoprolol and amlodipine 
C07FX,"Beta blocking agents, other combinations ","Beta blocking agents, other combinations "
C07FX01,propranolol and other combinations ,propranolol and other combinations 
C07FX02,sotalol and acetylsalicylic acid ,sotalol and acetylsalicylic acid 
C07FX03,metoprolol and acetylsalicylic acid ,metoprolol and acetylsalicylic acid 
C07FX04,bisoprolol and acetylsalicylic acid ,bisoprolol and acetylsalicylic acid 
C07FX05,metoprolol and ivabradine ,metoprolol and ivabradine 
C07FX06,carvedilol and ivabradine ,carvedilol and ivabradine 
C08,CALCIUM CHANNEL BLOCKERS ,CALCIUM CHANNEL BLOCKERS 
C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS ,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS 
C08CA,Dihydropyridine derivatives ,Dihydropyridine derivatives 
C08CA01,amlodipine | 5mg | Oral,amlodipine
C08CA02,felodipine | 5mg | Oral,felodipine
C08CA03,isradipine | 5mg | Oral,isradipine
C08CA04,nicardipine | 90mg | Oral,nicardipine
C08CA05,nifedipine | 30mg | Oral,nifedipine
C08CA06,nimodipine | 0.3g | Oral,nimodipine
C08CA07,nisoldipine | 20mg | Oral,nisoldipine
C08CA08,nitrendipine | 20mg | Oral,nitrendipine
C08CA09,lacidipine | 4mg | Oral,lacidipine
C08CA10,nilvadipine | 8mg | Oral,nilvadipine
C08CA11,manidipine | 10mg | Oral,manidipine
C08CA12,barnidipine | 10mg | Oral,barnidipine
C08CA13,lercanidipine | 10mg | Oral,lercanidipine
C08CA14,cilnidipine | 10mg | Oral,cilnidipine
C08CA15,benidipine ,benidipine 
C08CA16,clevidipine ,clevidipine 
C08CA55,"nifedipine, combinations ","nifedipine, combinations "
C08CX,Other selective calcium channel blockers with mainly vascular effects ,Other selective calcium channel blockers with mainly vascular effects 
C08CX01,mibefradil | 75mg | Oral,mibefradil
C08D,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS ,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS 
C08DA,Phenylalkylamine derivatives ,Phenylalkylamine derivatives 
C08DA01,verapamil | 0.24g | Oral,verapamil
C08DA02,gallopamil ,gallopamil 
C08DA51,"verapamil, combinations ","verapamil, combinations "
C08DB,Benzothiazepine derivatives ,Benzothiazepine derivatives 
C08DB01,diltiazem | 0.24g | Oral,diltiazem
C08E,NON-SELECTIVE CALCIUM CHANNEL BLOCKERS ,NON-SELECTIVE CALCIUM CHANNEL BLOCKERS 
C08EA,Phenylalkylamine derivatives ,Phenylalkylamine derivatives 
C08EA01,fendiline ,fendiline 
C08EA02,bepridil | 0.3g | Oral,bepridil
C08EX,Other non-selective calcium channel blockers ,Other non-selective calcium channel blockers 
C08EX01,lidoflazine | 0.18g | Oral,lidoflazine
C08EX02,perhexiline ,perhexiline 
C08G,CALCIUM CHANNEL BLOCKERS AND DIURETICS ,CALCIUM CHANNEL BLOCKERS AND DIURETICS 
C08GA,Calcium channel blockers and diuretics ,Calcium channel blockers and diuretics 
C08GA01,nifedipine and diuretics ,nifedipine and diuretics 
C08GA02,amlodipine and diuretics ,amlodipine and diuretics 
C09,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM ,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM 
C09A,"ACE INHIBITORS, PLAIN ","ACE INHIBITORS, PLAIN "
C09AA,"ACE inhibitors, plain ","ACE inhibitors, plain "
C09AA01,captopril | 50mg | Oral,captopril
C09AA02,enalapril | 10mg | Oral,enalapril
C09AA03,lisinopril | 10mg | Oral,lisinopril
C09AA04,perindopril | 4mg | Oral,perindopril
C09AA05,ramipril | 2.5mg | Oral,ramipril
C09AA06,quinapril | 15mg | Oral,quinapril
C09AA07,benazepril | 7.5mg | Oral,benazepril
C09AA08,cilazapril | 2.5mg | Oral,cilazapril
C09AA09,fosinopril | 15mg | Oral,fosinopril
C09AA10,trandolapril | 2mg | Oral,trandolapril
C09AA11,spirapril | 6mg | Oral,spirapril
C09AA12,delapril | 30mg | Oral,delapril
C09AA13,moexipril | 15mg | Oral,moexipril
C09AA14,temocapril | 10mg | Oral,temocapril
C09AA15,zofenopril | 30mg | Oral,zofenopril
C09AA16,imidapril | 10mg | Oral,imidapril
C09B,"ACE INHIBITORS, COMBINATIONS ","ACE INHIBITORS, COMBINATIONS "
C09BA,ACE inhibitors and diuretics ,ACE inhibitors and diuretics 
C09BA01,captopril and diuretics ,captopril and diuretics 
C09BA02,enalapril and diuretics ,enalapril and diuretics 
C09BA03,lisinopril and diuretics ,lisinopril and diuretics 
C09BA04,perindopril and diuretics ,perindopril and diuretics 
C09BA05,ramipril and diuretics ,ramipril and diuretics 
C09BA06,quinapril and diuretics ,quinapril and diuretics 
C09BA07,benazepril and diuretics ,benazepril and diuretics 
C09BA08,cilazapril and diuretics ,cilazapril and diuretics 
C09BA09,fosinopril and diuretics ,fosinopril and diuretics 
C09BA12,delapril and diuretics ,delapril and diuretics 
C09BA13,moexipril and diuretics ,moexipril and diuretics 
C09BA15,zofenopril and diuretics ,zofenopril and diuretics 
C09BB,ACE inhibitors and calcium channel blockers ,ACE inhibitors and calcium channel blockers 
C09BB02,enalapril and lercanidipine ,enalapril and lercanidipine 
C09BB03,lisinopril and amlodipine ,lisinopril and amlodipine 
C09BB04,perindopril and amlodipine ,perindopril and amlodipine 
C09BB05,ramipril and felodipine ,ramipril and felodipine 
C09BB06,enalapril and nitrendipine ,enalapril and nitrendipine 
C09BB07,ramipril and amlodipine ,ramipril and amlodipine 
C09BB10,trandolapril and verapamil ,trandolapril and verapamil 
C09BB12,delapril and manidipine ,delapril and manidipine 
C09BX,"ACE inhibitors, other combinations ","ACE inhibitors, other combinations "
C09BX01,"perindopril, amlodipine and indapamide ","perindopril, amlodipine and indapamide "
C09BX02,perindopril and bisoprolol ,perindopril and bisoprolol 
C09BX03,"ramipril, amlodipine and hydrochlorothiazide ","ramipril, amlodipine and hydrochlorothiazide "
C09C,"ANGIOTENSIN II ANTAGONISTS, PLAIN ","ANGIOTENSIN II ANTAGONISTS, PLAIN "
C09CA,"Angiotensin II antagonists, plain ","Angiotensin II antagonists, plain "
C09CA01,losartan | 50mg | Oral,losartan
C09CA02,eprosartan | 0.6g | Oral,eprosartan
C09CA03,valsartan | 80mg | Oral,valsartan
C09CA04,irbesartan | 0.15g | Oral,irbesartan
C09CA05,tasosartan ,tasosartan 
C09CA06,candesartan | 8mg | Oral,candesartan
C09CA07,telmisartan | 40mg | Oral,telmisartan
C09CA08,olmesartan medoxomil | 20mg | Oral,olmesartan medoxomil
C09CA09,azilsartan medoxomil | 40mg | Oral,azilsartan medoxomil
C09CA10,fimasartan | 60mg | Oral,fimasartan
C09D,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS ","ANGIOTENSIN II ANTAGONISTS, COMBINATIONS "
C09DA,Angiotensin II antagonists and diuretics ,Angiotensin II antagonists and diuretics 
C09DA01,losartan and diuretics ,losartan and diuretics 
C09DA02,eprosartan and diuretics ,eprosartan and diuretics 
C09DA03,valsartan and diuretics ,valsartan and diuretics 
C09DA04,irbesartan and diuretics ,irbesartan and diuretics 
C09DA06,candesartan and diuretics  ,candesartan and diuretics  
C09DA07,telmisartan and diuretics ,telmisartan and diuretics 
C09DA08,olmesartan medoxomil and diuretics ,olmesartan medoxomil and diuretics 
C09DA09,azilsartan medoxomil and diuretics ,azilsartan medoxomil and diuretics 
C09DA10,fimasartan and diuretics ,fimasartan and diuretics 
C09DB,Angiotensin II antagonists and calcium channel blockers ,Angiotensin II antagonists and calcium channel blockers 
C09DB01,valsartan and amlodipine ,valsartan and amlodipine 
C09DB02,olmesartan medoxomil and amlodipine ,olmesartan medoxomil and amlodipine 
C09DB04,telmisartan and amlodipine ,telmisartan and amlodipine 
C09DB05,irbesartan and amlodipine ,irbesartan and amlodipine 
C09DB06,losartan and amlodipine ,losartan and amlodipine 
C09DB07,candesartan and amlodipine ,candesartan and amlodipine 
C09DB08,valsartan and lercanidipine ,valsartan and lercanidipine 
C09DX,"Angiotensin II antagonists, other combinations ","Angiotensin II antagonists, other combinations "
C09DX01,"valsartan, amlodipine and hydrochlorothiazide ","valsartan, amlodipine and hydrochlorothiazide "
C09DX02,valsartan and aliskiren ,valsartan and aliskiren 
C09DX03,"olmesartan medoxomil, amlodipine and hydrochlorothiazide ","olmesartan medoxomil, amlodipine and hydrochlorothiazide "
C09DX04,valsartan and sacubitril  ,valsartan and sacubitril  
C09DX05,valsartan and nebivolol ,valsartan and nebivolol 
C09DX06,"candesartan, amlodipine and hydrochlorothiazide ","candesartan, amlodipine and hydrochlorothiazide "
C09X,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM ,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM 
C09XA,Renin-inhibitors ,Renin-inhibitors 
C09XA01,remikiren ,remikiren 
C09XA02,aliskiren | 0.15g | Oral,aliskiren
C09XA52,aliskiren and hydrochlorothiazide ,aliskiren and hydrochlorothiazide 
C09XA53,aliskiren and amlodipine ,aliskiren and amlodipine 
C09XA54,"aliskiren, amlodipine and hydrochlorothiazide ","aliskiren, amlodipine and hydrochlorothiazide "
C10,LIPID MODIFYING AGENTS ,LIPID MODIFYING AGENTS 
C10A,"LIPID MODIFYING AGENTS, PLAIN ","LIPID MODIFYING AGENTS, PLAIN "
C10AA,HMG CoA reductase inhibitors ,HMG CoA reductase inhibitors 
C10AA01,simvastatin | 30mg | Oral,simvastatin
